Ano-calendário;Ente Federativo;Centil;Quantidade de Contribuintes;Rendimentos Tributaveis - Limite Superior da RTB do Centil [R$ milhões];Rendimentos Tributaveis - Soma da RTB do Centil [R$ milhões];Rendimentos Tributaveis - RTB Acumulada do Centil [R$ milhões];Rendimentos Tributaveis - Média da RTB do Centil [R$];Rendimentos Sujeitos à Tribut. Exclusiva [R$ milhões];Rendimentos Isentos - Lucros e dividendos [R$ milhões];Rendimentos Isentos - Rendim. Sócio/Titular ME/EPP Opt SIMPLES [R$ milhões];Rendimentos Isentos - Outros Rendimentos Isentos [R$ milhões];Despesas Dedutíveis - Previdência [R$ milhões];Despesas Dedutíveis - Dependentes [R$ milhões];Despesas Dedutíveis - Instrução [R$ milhões];Despesas Dedutíveis - Médicas [R$ milhões];Despesas Dedutíveis - Pensão Alimentícia [R$ milhões];Despesas Dedutíveis - Livro-Caixa [R$ milhões];Imposto Devido [R$ milhões];Bens e Direitos - Imóveis [R$ milhões];Bens e Direitos - Móveis [R$ milhões];Bens e Direitos - Financeiros [R$ milhões];Bens e Direitos - Outros Bens e Direitos [R$ milhões];Dívidas e Ônus [R$ milhões]
2017;BA;72;11.397;59.213,44;666,45;22.848,39;58.476,12;71,49;74,96;15,79;74,33;39,75;26,85;20,25;47,13;5,74;0,95;23,88;548,91;125,59;468,02;19,08;103,46
2017;BA;73;11.396;60.625,87;682,78;23.531,17;59.913,88;79,44;59,09;17,46;72,19;39,15;25,79;19,63;47,4;5,95;2,35;26,47;606,21;139,84;587,56;18,1;120,62
2017;BA;74;11.397;62.255,73;700,12;24.231,29;61.429,79;79,75;39,43;15,11;74;42,21;27,05;20,4;49,37;5,92;2,06;28,61;532,84;135,56;737,11;143,19;104,42
2017;BA;75;11.396;63.982,62;718,9;24.950,19;63.083,97;82,64;78,26;17,74;94,98;43,04;26,58;20,86;49,53;6,11;1,24;31,54;637,28;141,98;728,99;45,71;162,56
2017;BA;76;11.397;65.849,72;739,87;25.690,06;64.917,88;73,37;57,65;18,14;81,6;43,83;26,5;20,87;50,65;6,13;1,47;34,71;610,95;136,02;601,45;42,51;131,23
2017;BA;77;11.396;67.587,51;759,6;26.449,66;66.655,37;94,74;350,56;70,28;110,38;46,51;24,97;20,99;55;6,41;1,4;37,54;1.057,35;207,71;1.836,43;97,69;339,15
2017;BA;78;11.397;69.600,72;782,16;27.231,82;68.628,50;78,34;59,51;14,72;92,92;42,78;25,6;20,4;53,53;7,15;1,56;41,68;628,42;149,71;495,46;27,37;147,74
2017;BA;79;11.396;71.843,55;805,43;28.037,26;70.676,96;94,92;88,9;17,58;106,43;43,84;25,65;21,26;54,83;7,79;1,94;45,52;685,01;158,31;808,94;35,02;144,36
2017;BA;80;11.397;73.812,57;828,41;28.865,67;72.686,87;81,55;59,35;14,77;83,41;39,09;24,63;18,85;52,89;11,81;1,99;50,63;618,31;155,23;564,51;23,95;138,61
2017;BA;81;11.396;76.469,84;856,21;29.721,88;75.132,87;86,86;77,75;15,16;104,29;44,69;24,82;21,55;55,65;8,58;2,09;55,56;789,08;170,64;719,19;22,59;166,36
2017;BA;82;11.397;79.232,70;887,37;30.609,25;77.859,59;89,38;97,27;17,52;116,01;43,73;24,12;20,62;58,39;8,57;2,88;61,83;748,43;172,41;794,94;34,42;179,85
2017;BA;83;11.396;82.262,94;920,46;31.529,71;80.770,05;88,21;86,33;24,34;105,56;48,65;24,78;21,35;60,64;11,03;2,61;67,63;827,12;173,62;665,2;52,76;190,51
2017;BA;84;11.397;85.649,87;956,7;32.486,40;83.943,02;99,01;73,86;16,57;119,45;49,47;24,05;21,21;61,28;10,9;3,38;75,65;875,87;183,93;831,39;20,14;170,48
2017;BA;85;11.397;89.521,83;998,05;33.484,46;87.571,36;144,44;71,5;13,73;114,61;53,76;25,02;22,9;65,19;8,79;2,39;85,31;880,69;195,03;1.036,41;25,95;187,48
2017;BA;86;11.396;93.514,81;1.042,29;34.526,74;91.460,89;105,27;67,55;13,77;141,97;56,6;24,79;22,82;65,95;8,19;3,14;96,44;916,95;205,38;917,01;41,55;221,54
2017;BA;87;11.397;97.904,44;1.090,37;35.617,11;95.671,42;114,83;99,58;17;115,41;62,18;25,63;24,66;72,87;10,34;4,54;106,45;1.006,36;221,16;831,57;28,76;234,18
2017;BA;88;11.396;102.773,86;1.142,82;36.759,93;100.282,47;119,11;71,48;10,59;141,92;68,35;26,6;25,42;76,69;10,66;3,74;119,07;1.102,28;228,95;910,78;37,98;242,4
2017;BA;89;11.397;108.441,50;1.202,63;37.962,56;105.521,68;154,54;109,7;11,18;199,1;75,45;27,23;26,36;81,17;10,5;4,55;132,97;1.127,05;236,81;1.035,22;60,89;244,4
2017;BA;90;11.396;114.871,55;1.272,05;39.234,61;111.622,32;144,32;153,33;12,33;151,75;84,07;26,79;25,61;84,93;12,07;5,86;149,69;1.334,67;249,28;1.248,61;170,52;292,91
2017;BA;91;11.397;122.132,10;1.350,02;40.584,63;118.454,28;146,11;132,07;12,25;176,53;88,12;26,54;25,87;88,91;11,09;7,63;168,79;1.592,13;267,1;1.227,58;59,35;324,86
2017;BA;92;11.396;130.605,40;1.439,09;42.023,72;126.280,23;161,63;103,18;12,44;190,12;100,22;27,33;27,22;97,06;13,77;7,06;188,98;1.421,76;1.412,75;1.201,45;54,54;286,17
2017;BA;93;11.397;140.579,45;1.544,36;43.568,08;135.505,69;173,26;107,71;15,1;196,57;110,98;27,97;27,97;100,44;15,15;8,72;214,37;1.566,42;317,04;1.522,82;44,25;637,73
2017;BA;94;11.396;152.373,12;1.668,53;45.236,61;146.413,34;206,24;115,16;14,16;216,9;121,42;28,73;28,09;107,07;16,93;9,35;244,08;1.713,59;331,43;1.533,33;61,8;343,03
2017;BA;95;11.397;167.624,47;1.818,69;47.055,30;159.576,49;233,66;209,02;14,33;285,05;139,63;28,45;27,78;117,51;18,52;9,9;279,06;2.152,86;397,65;2.083,02;72,21;80.609,08
2017;BA;96;11.396;186.578,00;2.015,97;49.071,27;176.901,38;224,65;174,73;17,62;288,48;160,37;29,61;29,25;123,75;25,35;12,43;324,06;2.442,85;416,33;24.212,27;83,63;545,8
2017;BA;97;11.397;212.674,08;2.268,75;51.340,01;199.065,25;294,1;181,65;14,24;339,68;188,12;29,58;28,91;135,24;28,18;11,73;383,8;2.862,65;453,19;2.563,16;103,77;585,24
2017;BA;98;11.396;253.931,79;2.639,46;53.979,47;231.612,59;315,91;211,47;15,22;381,52;218,37;28,98;28,6;149,95;32,92;18,54;471,19;3.427,02;554;2.956,53;154,31;667,44
2017;BA;99;11.397;331.861,42;3.278,73;57.258,20;287.683,46;391,04;251,9;18,7;454,94;278,38;28,4;27,43;175,22;40,39;22,99;621,97;4.178,65;644,04;4.021,12;193,86;745,03
2017;BA;100;11.396;4.817.082,73;5.174,00;62.432,20;454.018,63;971,02;908,99;28,52;1.128,24;392,86;29,22;28,9;220,32;61,31;111,47;1.069,03;7.895,44;1.018,79;11.786,18;774,47;1.452,82
2017;BA;100.1;1.140;342.997,48;385,25;385,25;337.935,96;53,27;38,03;1,65;62,16;33,96;2,68;2,5;21,03;4,86;3,27;75,02;557,72;78,54;530,53;21,61;73,34
2017;BA;100.2;1.140;354.318,39;397,33;782,57;348.531,29;48,86;12,84;1,59;54,56;35,87;2,73;2,59;21,02;5,36;2,31;77,94;514,73;75,37;395,7;15,72;77,12
2017;BA;100.3;1.139;367.109,45;411,66;1.194,23;361.419,16;52,61;14,23;1,25;61,85;36,64;2,88;2,83;21,98;4,02;2,18;81,7;552,69;84,58;506,59;25,22;72,68
2017;BA;100.4;1.140;379.725,78;425,26;1.619,49;373.037,02;68,04;35,58;2,32;72,02;41,2;3,08;3,18;22,57;5,84;1,57;83,6;669,12;91,36;669,72;21,22;94,21
2017;BA;100.5;1.139;396.733,68;442,58;2.062,07;388.570,98;57,8;27,59;2,53;92,2;38,9;3,1;3,02;22,2;4,87;3,23;88,92;594,22;94,21;598,01;39,03;130,45
2017;BA;100.6;1.140;416.313,98;462,48;2.524,55;405.680,99;55,41;21,11;1,13;113,31;40,6;2,92;2,91;22,1;6,36;3,88;93,4;662,63;95,8;638,39;27,08;102,6
2017;BA;100.7;1.140;437.286,67;484,63;3.009,18;425.118,05;58,36;58,77;2,65;83,83;44,26;2,88;2,92;24,14;6,25;2,43;98,43;691,54;100,66;662,2;25,04;90,42
2017;BA;100.8;1.139;478.831,52;517,9;3.527,08;454.696,51;213,32;463,65;1,45;123,79;40,91;2,95;3,1;22,23;7,05;5,72;107,72;827,1;111,03;2.026,71;160,83;262,91
2017;BA;100.9;1.140;568.917,34;590,37;4.117,45;517.866,41;109,49;63,14;7,91;139,5;39,65;3,23;3,23;21,76;8,45;8,8;126,68;890,16;100,29;1.074,56;53,57;133,49
2017;BA;100.10;1.139;4.817.082,73;1.056,54;5.174,00;927.607,32;253,86;174,06;6,03;325,02;40,85;2,79;2,62;21,29;8,25;78,08;235,61;1.935,52;186,97;4.683,78;385,15;415,61
2017;CE;1;6.221;;;;;18,11;54,67;15,82;158,64;;;;;;;;291,79;54,27;598,87;31,61;72,68
2017;CE;2;6.221;;;;;19,18;46,38;15,13;193,67;;;;;;;;399,13;68,34;7.467,06;10.027,49;88,65
2017;CE;3;6.221;;;;;9,48;19,84;11,02;135,68;;;;;;;;246,15;38,71;981,68;13,8;57,79
2017;CE;4;6.221;;;;;11,34;29,84;12,64;139,74;;;;;;;;293,03;46,82;356,08;20,9;59,99
2017;CE;5;6.221;;;;;294,08;49,94;12,41;209,42;;;;;;;;240,87;49,09;656,95;14,62;93,62
2017;CE;6;6.221;;;;;20,11;57,1;18,32;153,84;;;;;;;;283,65;45,44;430,42;14,64;71,54
2017;CE;7;6.221;;;;;19,74;38,64;18,61;142,39;;;;;;;;293,9;46,29;413,73;30,79;63,56
2017;CE;8;6.221;;;;;17,08;43,09;16,51;121,78;;;;;;;;249,94;48,51;374,43;12,24;55,14
2017;CE;9;6.221;3.992,71;8,85;8,85;1.421,91;16,46;37,3;7,87;142,33;0,41;0,6;0,04;0,31;0,03;0;0;258,88;313,46;512,41;28,55;51,39
2017;CE;10;6.221;7.656,00;37,08;45,93;5.961,19;14,47;54,99;11,72;100,05;1,18;1,44;0,26;1,38;0,1;0;0;229,88;59,29;447,81;23,22;43,85
2017;CE;11;6.221;10.712,25;57,92;103,85;9.310,41;13,83;64,46;11,27;87,25;1,58;1,53;0,41;2,14;0,22;0,02;0;230,13;56,42;567,38;15,99;189,66
2017;CE;12;6.220;11.244,00;69,52;173,37;11.176,71;13,45;89,25;32,28;25,28;1,41;0,9;0,25;0,86;0,11;0,01;0;200,97;54,37;381,05;16,46;35,25
2017;CE;13;6.221;11.244,00;69,95;243,32;11.244,00;5,87;89;40,48;12,92;1,44;0,75;0,14;0,47;0,08;;;207,98;63,54;299,8;9,67;68,98
2017;CE;14;6.221;11.244,00;69,95;313,27;11.244,00;6,23;68,66;39,35;14,31;1,41;0,7;0,15;0,45;0,03;0;;171,5;61,25;273,03;20,45;48,6
2017;CE;15;6.221;11.520,00;70,33;383,59;11.304,71;6,78;37,14;31,68;19,86;1,34;1,39;0,15;0,49;0,05;;;123,03;44,77;208;14,69;26,31
2017;CE;16;6.221;12.824,41;75,28;458,87;12.100,43;13,86;48,39;16,33;65,65;1,3;1,79;0,38;1,8;0,16;0;;224,41;48,95;350,62;12,34;40,74
2017;CE;17;6.221;14.950,00;86,68;545,55;13.932,83;14,3;79,67;13,93;75,06;1,92;1,97;0,53;2,56;0,23;0;;232,16;55,97;300,93;70,92;40,49
2017;CE;18;6.221;16.866,00;99;644,54;15.913,53;15,63;26,34;13,12;65,37;2,11;2,04;0,63;2,66;0,28;0,02;0;199,12;56,46;293,34;9,05;32,02
2017;CE;19;6.221;18.244,00;109,98;754,52;17.678,55;8,91;43,84;10,08;45,07;1,89;1,85;0,48;2,32;0,11;0,01;;195,11;47,72;273,64;15,56;36,46
2017;CE;20;6.221;19.990,32;119;873,52;19.127,99;12,95;36,23;8,97;59,09;2,52;2,01;0,63;3,14;0,46;0,02;0;189,65;50,8;233,47;32,97;43,42
2017;CE;21;6.221;21.321,15;128,33;1.001,85;20.628,87;10,93;27,9;9,57;62,42;2,77;2,17;0,7;3,36;0,26;0,01;;182,65;50,18;289,42;6,82;31,68
2017;CE;22;6.221;22.260,00;135,56;1.137,41;21.790,16;13,09;17,81;8,29;46,06;2,48;1,73;0,58;2,41;0,38;0,01;;145,03;41,44;336,08;19,59;21,09
2017;CE;23;6.220;22.709,68;139,89;1.277,30;22.490,31;9,43;78,1;46,62;22,06;2,47;1,52;0,56;1,73;0,14;0,02;0;257,86;75,65;363,46;11,24;173,31
2017;CE;24;6.221;23.350,00;142,93;1.420,23;22.975,74;11,41;30,72;11,36;26,18;2,21;1,48;0,43;1,9;0,22;0,02;0;183,49;50,93;165,96;5,95;36,14
2017;CE;25;6.221;24.000,00;147,97;1.568,20;23.786,16;9,59;28,78;11,83;36,61;2,33;1,74;0,52;2,44;0,33;0,03;0;168,13;45,56;257,97;17,09;38,57
2017;CE;26;6.221;24.600,00;150,44;1.718,65;24.183,24;11,59;39,04;16,83;27,86;2,22;1,67;0,6;2;0,27;0,08;0;176,97;48,53;250,73;8,08;39,75
2017;CE;27;6.221;25.419,88;155,71;1.874,36;25.029,59;13,03;28,12;7,92;31,88;2,82;2,22;0,68;2,57;0,47;0,03;0,01;151,6;46,61;177,58;3,52;27,84
2017;CE;28;6.221;26.203,16;160,59;2.034,95;25.814,64;47,95;23,06;6,11;32,62;2,03;2,1;0,73;2,4;0,29;0,07;0,01;139,79;45,67;205,79;7,46;24,73
2017;CE;29;6.221;26.832,00;164,82;2.199,77;26.494,44;10,27;12,1;9,09;26,14;1,52;1,89;0,53;2,15;0,24;0,01;0,01;123,69;38,85;147,95;9,41;23,1
2017;CE;30;6.221;27.453,00;168,78;2.368,55;27.130,70;11,4;19,14;8,32;25,02;1,78;2,13;0,67;1,9;0,1;0,02;0,01;156,78;46,8;184,38;8,33;35,22
2017;CE;31;6.221;27.763,60;171,72;2.540,27;27.603,09;6,19;11,89;7,38;15,91;0,86;1,06;0,39;1,28;0,11;0,06;0,01;146,28;37,84;132,4;4,52;23,02
2017;CE;32;6.221;28.044,00;173,9;2.714,17;27.953,94;5,91;13,55;9,4;12,1;0,81;1,15;0,42;1,03;0,11;0,03;0,01;129,86;41,52;124,41;3,44;23,4
2017;CE;33;6.221;28.300,00;175,27;2.889,44;28.173,80;5,7;7,14;13,62;16,74;0,97;1,18;0,41;0,96;0,12;0,02;0,01;131,41;49,86;163,31;14,28;27,23
2017;CE;34;6.220;28.494,00;176,71;3.066,15;28.409,57;6,07;12,2;12,73;14,78;0,65;0,87;0,32;0,78;0,13;0,05;0,01;167,35;62,95;164,07;7,01;33,92
2017;CE;35;6.221;28.500,00;177,3;3.243,45;28.499,88;1,26;8,31;8,44;4,72;0,06;0,18;0,11;0,12;0,01;0,02;0;113,9;38,1;132,26;7,68;26,66
2017;CE;36;6.221;28.550,00;177,51;3.420,96;28.534,07;4,48;9,8;13,54;8,48;0,15;0,28;0,17;0,29;0,02;;0;139,38;49,82;170,62;7,53;21,93
2017;CE;37;6.221;28.800,00;178,09;3.599,05;28.627,48;7,67;8,44;6,46;14,45;1,9;2,43;0,9;2,46;0,18;0,05;0,03;110,74;35,53;88,77;7,03;18,13
2017;CE;38;6.221;29.273,78;180,6;3.779,65;29.031,04;15,83;12,89;5,03;20,24;4,37;5,41;1,92;4,39;0,46;0,01;0,14;116,01;41,46;116,6;3,22;23,73
2017;CE;39;6.221;29.848,24;183,87;3.963,52;29.556,82;15,3;6,2;5,65;28,09;5,46;6,72;2,19;5,49;0,41;0,14;0,26;120,89;43,15;98,65;5,03;20,97
2017;CE;40;6.221;30.277,70;186,91;4.150,44;30.045,76;13,61;14,48;7,51;21,82;4,88;6,52;2,24;5,19;0,43;0,17;0,41;192,84;53,7;188,58;5,29;31,24
2017;CE;41;6.221;30.884,35;190,22;4.340,66;30.577,58;18,46;7,01;4,51;26,8;6,77;7,96;3;6,38;0,79;0,04;0,5;132,94;44,97;155,47;4,27;33,51
2017;CE;42;6.221;31.519,85;194,06;4.534,72;31.194,65;16,68;28,11;6,67;24,85;6,88;8,69;3,21;6,7;0,77;0,11;0,65;133,99;55,39;167,59;7,51;31,7
2017;CE;43;6.221;32.167,16;198,14;4.732,86;31.850,19;17,37;8,95;4,96;24,14;7,32;9,04;3,48;7,02;0,83;0,09;0,81;136,8;99,12;142,82;8,95;43,63
2017;CE;44;6.221;32.880,00;202,33;4.935,19;32.524,10;16,92;12,44;5,68;29,91;7,76;9,42;3,65;7,97;0,66;0,13;0,98;136,48;47,87;228,22;4,94;31,7
2017;CE;45;6.220;33.563,14;206,63;5.141,82;33.219,86;20,73;22,84;5,82;29,43;8,38;9,78;3,96;7,72;1,05;0,14;1,16;160,32;50,97;192,07;4,85;27,8
2017;CE;46;6.221;34.130,72;210,42;5.352,25;33.824,82;36,33;47,11;18,78;25,99;8,88;9,73;4,09;8,33;0,85;0,14;1,34;217,7;64,99;564,4;13,32;54,62
2017;CE;47;6.221;34.828,73;214,52;5.566,77;34.483,46;22,91;29,52;4,67;32,19;9,29;10,4;4,51;8,91;0,88;0,23;1,48;168,37;53,68;259,82;24,35;47,84
2017;CE;48;6.221;35.526,62;218,84;5.785,61;35.178,34;23,02;8,23;5,51;31,43;10,1;10,5;4,65;8,86;0,96;0,13;1,69;147,51;52,21;114,38;7,14;30,99
2017;CE;49;6.221;36.100,00;223,04;6.008,65;35.853,14;20,29;24,37;16,43;23,37;9,21;10,19;4,66;8,49;1,03;0,24;1,94;206,45;55,51;245,14;8,99;69,93
2017;CE;50;6.221;36.853,77;226,92;6.235,58;36.476,79;19,4;8,03;4,55;24,94;10,68;11,51;5,26;8,8;1,14;0,18;2,06;125,6;46,24;89,13;2,92;24,78
2017;CE;51;6.221;37.576,25;231,5;6.467,07;37.212,02;20,35;10,72;4,76;25,63;10,75;11,09;5,03;8,71;1,29;0,2;2,31;131,82;47,49;114,34;4,21;50,92
2017;CE;52;6.221;38.405,18;236,44;6.703,51;38.006,11;20,9;20,71;6,53;24,1;10,61;10,89;5,31;9,85;1,41;0,19;2,55;163,23;51,73;174,63;3,79;40,19
2017;CE;53;6.221;39.103,99;241,11;6.944,62;38.757,18;20,24;9,56;3,86;25,5;10,72;11,25;5,55;9,29;1,59;0,21;2,82;117,46;47,02;135,23;4,15;25,35
2017;CE;54;6.221;39.869,76;245,83;7.190,45;39.516,86;23,24;18,88;5,15;28,88;11,74;11,52;5,71;10,35;1,58;0,24;3;132,87;53,28;151,67;9,65;45,34
2017;CE;55;6.221;40.498,52;250,12;7.440,57;40.205,43;22,76;9,84;5;22,7;12,08;12,22;6,13;8,48;1,64;0,13;3,25;136,7;51,08;127,54;5,65;36,61
2017;CE;56;6.220;41.146,15;253,92;7.694,49;40.823,66;22,79;16,9;3,14;21,89;13,37;13,46;6,55;9,57;1,48;0,19;3,36;143,16;53,1;139,28;3,85;36,88
2017;CE;57;6.221;41.917,44;258,35;7.952,84;41.528,36;23,71;14,79;5,45;30,4;12,78;12,79;6,53;10,41;1,82;0,28;3,61;159,28;57,85;148,2;10,72;40
2017;CE;58;6.221;42.457,73;262,37;8.215,21;42.175,42;29,27;27,81;5,69;23,44;11,84;11,47;5,99;8,77;1,77;0,47;3,98;160,2;57,76;253,91;7,63;44,52
2017;CE;59;6.221;43.298,89;266,74;8.481,95;42.877,03;26,4;13,35;5,65;28,34;12,42;12,18;6,51;10,83;2,04;0,17;4,22;182,14;59,38;160,26;10,82;34,23
2017;CE;60;6.221;44.151,46;271,98;8.753,93;43.720,01;24,55;16,77;5,92;24,35;13,86;13,2;7,31;11,26;2,32;0,31;4,53;186,92;59,89;160,49;4,69;40,32
2017;CE;61;6.221;45.012,07;277,5;9.031,43;44.606,91;28,49;54,46;10,83;44,33;13,16;12,01;6,9;12,66;1,65;0,27;5,12;219,65;72,09;360,82;16,82;50,98
2017;CE;62;6.221;46.084,46;283,36;9.314,80;45.549,39;28,36;16,52;4,29;33,9;13,34;12,27;7,03;12,7;1,64;0,39;5,69;177,87;62,77;155,9;4,76;38,63
2017;CE;63;6.221;47.164,35;290,06;9.604,86;46.626,73;27,22;24,89;8,11;30,48;14,09;12,21;7,06;13,74;1,8;0,37;6,3;207,09;64,33;151,97;11,78;43,52
2017;CE;64;6.221;48.198,83;296,78;9.901,64;47.705,73;28,04;40,58;8,78;32,1;13,94;12,34;7,2;13,18;2,39;0,7;6,97;250,65;76,92;295,67;26,78;60,57
2017;CE;65;6.221;49.312,94;303,22;10.204,86;48.741,20;27,98;19,83;3,84;31,59;14,87;12,78;8,12;13,71;2,29;0,46;7,49;177,85;63,48;180,37;5,31;40,41
2017;CE;66;6.221;50.353,54;309,87;10.514,73;49.809,95;35,83;31,61;6,58;30,2;12,11;11,41;6,97;12,95;4,8;0,42;8,38;192,04;63,58;373,04;26,74;83,18
2017;CE;67;6.220;51.438,46;316,58;10.831,31;50.897,36;30,99;37,3;5,84;76,67;15,11;12,46;7,84;13,94;3,58;0,41;8,9;187,55;65,94;312,93;15,35;44,75
2017;CE;68;6.221;52.573,38;323,74;11.155,05;52.039,70;31,69;11,77;5,21;34,06;17,38;14,18;9;13,65;5,08;0,61;9,29;203;69,36;203,76;13,97;44,87
2017;CE;69;6.221;53.821,66;330,9;11.485,95;53.191,50;33,72;18,47;6,24;28,9;16,72;13,51;8,65;15,66;4,08;0,67;10,07;221,98;69,46;243,21;12,66;48,9
2017;CE;70;6.221;55.109,58;338,71;11.824,66;54.445,85;36,26;28,02;5,68;36,04;14,69;11,87;8,13;15,6;3,58;1,22;11,25;235,17;72,63;283,92;20,83;58,07
2017;CE;71;6.221;56.309,56;346,78;12.171,43;55.742,88;37,57;44,05;8,74;32,76;15,64;11,74;8,01;15,58;3,5;0,44;12,21;266,48;79,82;293,2;15,65;69,44
2017;CE;72;6.221;57.755,86;354,8;12.526,24;57.033,22;30,95;22,28;5,79;33,33;16,47;13,07;8,9;15,43;4,55;0,89;13,01;230,64;74,83;179,97;10,01;54,16
2017;CE;73;6.221;59.217,34;363,82;12.890,06;58.483,25;38,22;25,01;4,08;57,85;17,13;12,77;8,98;17,09;3,84;0,52;14,36;247,66;75,45;259,23;10,42;60,22
2017;CE;74;6.221;60.700,00;372,93;13.263,00;59.947,73;34,56;53,92;9,4;39,5;15,88;12,09;8,78;16,66;3,18;1,95;15,9;298,04;90,07;451,71;9,69;77,85
2017;CE;75;6.221;62.494,83;383,14;13.646,14;61.588,63;39,61;52,49;13,22;35,34;18,25;13,01;9,34;18,75;4,98;1,06;16,96;315,08;90,48;317,23;15,96;89,66
2017;CE;76;6.221;64.561,88;395,28;14.041,42;63.539,26;39,56;18,26;8,92;45,98;18,46;12,76;9,81;19,94;3,78;0,95;18,97;306,17;90,06;295,99;13,03;69,22
2017;CE;77;6.221;66.375,72;407,91;14.449,33;65.569,91;42,03;186,21;25,12;44,22;18,47;11,86;9,75;21,46;4,7;1,26;20,85;477,92;116,6;653,88;54,7;158,7
2017;CE;78;6.220;68.404,13;418,77;14.868,09;67.325,67;48,88;112,7;22,21;107,78;20,8;11,96;9,69;23,83;4,37;1,16;22,37;541,56;135,28;1.046,80;35,98;133,47
2017;CE;79;6.221;70.757,36;432,71;15.300,81;69.556,98;43,39;43,18;5,98;40,92;20,27;11,93;10,13;22,68;5,16;1,19;24,79;382,67;96,27;334,94;23,7;116,83
2017;CE;80;6.221;73.021,34;447,34;15.748,15;71.908,75;45,29;46,06;10,89;52,73;21,09;11,95;9,91;22,42;7,12;2,47;27,27;355,52;105,95;366,12;14,69;80,12
2017;CE;81;6.221;75.534,60;461,83;16.209,99;74.237,80;40,87;36,46;7;55,67;22,69;12,8;10,36;24,14;8,13;1,21;29,69;358,24;100,87;361,81;12,16;87,57
2017;CE;82;6.221;78.574,20;479,07;16.689,06;77.008,98;61,39;225,22;11,42;118,77;22,58;12,49;10,76;25,81;5,14;1,87;33,42;456,89;126,39;1.252,36;36,69;107,7
2017;CE;83;6.221;81.973,99;499,26;17.188,32;80.253,86;47,32;75,82;8,06;62,67;22,69;12,37;10,83;25,69;6,13;2,35;37,46;459,86;117,62;470,26;18,76;102,3
2017;CE;84;6.221;85.587,54;520,83;17.709,15;83.721,51;54,21;52,05;8,9;90,27;23,33;12,07;10,47;26,19;7,48;2,77;41,93;529,64;127,45;1.152,40;35,62;153,71
2017;CE;85;6.221;89.896,67;545,57;18.254,72;87.697,80;53,39;71;9,88;60,62;25,92;12,41;11,35;29,69;6,32;2,98;47,54;511,68;134,16;475,66;25,56;126,64
2017;CE;86;6.221;94.559,60;573,13;18.827,85;92.128,96;61,9;126,05;8,66;78,25;27,67;12,87;12,03;31,25;5,3;2,78;54,33;528,25;143,04;1.287,10;154,34;151,43
2017;CE;87;6.221;99.730,90;603,73;19.431,58;97.047,33;59,43;80,48;8,29;88,71;30,8;13,72;12,99;35,06;7,49;4,5;60,52;574,79;145,71;619,74;33,33;130,05
2017;CE;88;6.221;105.641,29;638,5;20.070,09;102.636,74;64,16;82,96;9,03;123,02;34,07;13,67;13,33;36,44;8,55;4,26;69,01;610,49;150,5;782,46;69,08;129,91
2017;CE;89;6.220;112.354,46;677,54;20.747,63;108.929,35;73,48;107,05;8,13;93,05;36,27;13,99;13,26;39,8;8,35;4,93;78,54;712,11;164,59;713,97;24,78;132,93
2017;CE;90;6.221;119.912,36;721,91;21.469,53;116.043,63;78,5;97,68;8,94;96,81;40,3;13,79;12,78;41,71;9,23;4,36;89,59;701,95;177,12;802,96;56,45;139,99
2017;CE;91;6.221;128.220,65;770,46;22.240,00;123.848,45;82,65;71,24;9,23;109,73;45,8;14,02;12,98;45,95;10,87;7,95;100,12;807,7;181,96;1.191,65;52,19;160,6
2017;CE;92;6.221;138.683,45;829,33;23.069,32;133.311,28;91,14;63,5;7,26;105,89;51,76;14,7;13,86;51,51;12,26;6,82;113,74;871,97;199,51;976,41;36,43;225,1
2017;CE;93;6.221;151.073,02;900,84;23.970,17;144.806,44;110,35;73,84;7,97;129,22;59,45;14,46;14;53,3;12,2;8;131,54;993,8;218,88;991,89;30,29;217,2
2017;CE;94;6.221;166.709,31;986,18;24.956,34;158.524,05;114,69;74,13;9,78;144,87;68,27;15,09;14,55;58,26;14,31;8,24;151,41;1.140,45;235,41;1.079,32;34,18;206,24
2017;CE;95;6.221;186.614,82;1.098,64;26.054,99;176.602,61;138,81;118,09;6,81;160,36;80,15;15,34;14,86;63,83;18,96;10,95;176,61;1.340,47;273,42;1.399,76;65,51;262,74
2017;CE;96;6.221;209.802,53;1.233,67;27.288,65;198.306,56;192,39;115,26;8,06;186,26;97,26;15,24;14,36;70,58;22,46;14,26;206,76;2.975,78;298,51;2.047,88;127;384,27
2017;CE;97;6.221;242.909,18;1.399,20;28.687,86;224.915,94;185,72;109,33;8,98;203,14;111,15;15,81;15,16;76,41;22,15;18,74;245,79;1.772,41;337,15;2.207,60;65,72;333,12
2017;CE;98;6.221;296.323,17;1.666,38;30.354,23;267.863,54;229,61;228,95;5,8;344,61;136,43;14,85;14,36;84,6;27,76;26,47;307,57;2.007,01;390,8;2.936,09;175,08;452,83
2017;CE;99;6.221;376.440,38;2.085,63;32.439,86;335.255,67;261,87;122,82;8,24;244,56;180,86;16,3;16,28;98,75;37,76;41,88;399,52;2.636,57;523,7;2.969,69;99,71;455,69
2017;CE;100;6.220;12.502.018,47;3.518,13;35.957,99;565.615,93;519,41;553,53;27,68;1.932,49;232,52;16,5;17,24;105,77;43,31;275,01;711,44;5.139,97;748,45;13.843,88;757,31;1.317,83
